iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,,death rate,recover rate,infection rate
GBR,Europe,United Kingdom,5/26/2020,2261556.708,36206.20463,33702.2563,82753.11134,302.6994893,343.0521579,33314.03499,533.3382572,496.453708,1219.001098,4.458884982,5.053328137,0.912639356,758.8266518,11.17794135,14592.4571,214.9552624,,,9085.896043,133.8405293,492697.6396,57161083.45,842.0157895,7.257692421,473961.3962,6.981752321,0.033400771,26.09507937,tests performed,,GBR,Europe,United Kingdom,5/26/2020,6580835.989,6839258.467,7097680.945,7356103.423,7614525.901,7872948.379,8131370.857,8389793.335,8630176.264,8888061.374,9145946.485,9403831.595,9485081.234,9454951.746,9700741.148,9946530.549,10192319.95,10422466.12,10667878.27,10825299.55,11068492.65,,0.036591217,0.840518088,6.72672E-09
GBR,Europe,United Kingdom,5/27/2020,2267389.084,36301.13262,33792.27291,82937.14789,302.874581,343.4585718,33399.94926,534.7366009,497.7797048,1221.712063,4.461464022,5.059314801,0.911463426,757.7587918,11.16221108,14616.7524,215.313146,,,9095.419114,133.9808099,494180.3778,57354477.56,844.8645967,7.279533792,475421.3588,7.003258803,0.033299869,25.85829201,tests performed,,GBR,Europe,United Kingdom,5/27/2020,6597774.063,6856861.781,7115949.5,7375037.219,7634124.938,7893212.657,8152300.376,8411388.094,8652849.535,8911412.244,9169974.954,9428537.664,9513097.047,9486246.353,9732849.325,9979452.297,10226055.27,10457361.61,10703595.43,10860660.39,11104647.17,,0.03657826,0.840699387,6.74435E-09
GBR,Europe,United Kingdom,5/28/2020,2273221.46,36396.0606,33882.28952,83121.18444,303.0496726,343.8649858,33485.86352,536.1349447,499.1057015,1224.423027,4.464043062,5.065301464,0.910287497,756.6909318,11.14648081,14641.0477,215.6710295,,,9104.942185,134.1210904,495663.1159,57547871.68,847.7134038,7.301375162,476881.3214,7.024765284,0.033198966,25.62150465,tests performed,,GBR,Europe,United Kingdom,5/28/2020,6614712.136,6874465.096,7134218.055,7393971.015,7653723.975,7913476.934,8173229.894,8432982.854,8675522.806,8934763.114,9194003.423,9453243.732,9541112.859,9517540.96,9764957.502,10012374.04,10259790.59,10492257.09,10739312.59,10896021.23,11140801.69,,0.03656537,0.840879757,6.76199E-09
GBR,Europe,United Kingdom,5/29/2020,2279053.836,36490.98859,33972.30614,83305.22099,303.2247642,344.2713998,33571.77779,537.5332885,500.4316982,1227.133992,4.466622103,5.071288128,0.909111567,755.6230719,11.13075054,14665.343,216.0289131,,,9114.465256,134.2613709,497145.8541,57741265.8,850.562211,7.323216533,478341.2839,7.046271766,0.033098064,25.38471729,tests performed,,GBR,Europe,United Kingdom,5/29/2020,6631650.209,6892068.41,7152486.61,7412904.811,7673323.011,7933741.212,8194159.412,8454577.613,8698196.076,8958113.984,9218031.892,9477949.8,9569128.672,9548835.567,9797065.68,10045295.79,10293525.91,10527152.58,10775029.75,10931382.06,11176956.21,,0.036552546,0.841059203,6.77963E-09
GBR,Europe,United Kingdom,5/30/2020,2284886.213,36585.91657,34062.32275,83489.25753,303.3998558,344.6778137,33657.69206,538.9316323,501.7576949,1229.844957,4.469201143,5.077274791,0.907935638,754.5552119,11.11502027,14689.6383,216.3867966,,,9123.988328,134.4016514,498628.5922,57934659.92,853.4110182,7.345057904,479801.2465,7.067778247,0.032997162,25.14792993,tests performed,,GBR,Europe,United Kingdom,5/30/2020,6648588.283,6909671.724,7170755.165,7431838.607,7692922.048,7954005.489,8215088.931,8476172.372,8720869.347,8981464.854,9242060.361,9502655.869,9597144.484,9580130.174,9829173.857,10078217.54,10327261.22,10562048.07,10810746.91,10966742.9,11213110.73,,0.036539788,0.841237733,6.79726E-09
GBR,Europe,United Kingdom,5/31/2020,2290718.589,36680.84455,34152.33937,83673.29408,303.5749474,345.0842277,33743.60632,540.329976,503.0836916,1232.555921,4.471780184,5.083261455,0.906759709,753.4873519,11.09929,14713.9336,216.7446802,,,9133.511399,134.5419319,500111.3304,58128054.03,856.2598253,7.366899274,481261.209,7.089284729,0.032896259,24.91114258,tests performed,,GBR,Europe,United Kingdom,5/31/2020,6665526.356,6927275.038,7189023.72,7450772.403,7712521.085,7974269.767,8236018.449,8497767.131,8743542.618,9004815.724,9266088.831,9527361.937,9625160.297,9611424.78,9861282.035,10111139.29,10360996.54,10596943.55,10846464.07,11002103.74,11249265.25,,0.036527094,0.841415354,6.8149E-09
GBR,Europe,United Kingdom,6/1/2020,2296550.965,36775.77254,34242.35598,83857.33063,303.750039,345.4906417,33829.52059,541.7283198,504.4096883,1235.266886,4.474359224,5.089248118,0.905583779,752.4194919,11.08355973,14738.2289,217.1025637,,,9143.03447,134.6822124,501594.0685,58321448.15,859.1086325,7.388740645,482721.1716,7.11079121,0.032795357,24.67435522,tests performed,,GBR,Europe,United Kingdom,6/1/2020,6682464.429,6944878.352,7207292.275,7469706.198,7732120.121,7994534.044,8256947.967,8519361.89,8766215.889,9028166.594,9290117.3,9552068.005,9653176.11,9642719.387,9893390.212,10144061.04,10394731.86,10631839.04,10882181.23,11037464.57,11285419.78,,0.036514465,0.841592073,6.83254E-09
GBR,Europe,United Kingdom,6/2/2020,2302383.341,36870.70052,34332.37259,84041.36718,303.9251306,345.8970556,33915.43485,543.1266636,505.7356851,1237.97785,4.476938264,5.095234782,0.90440785,751.3516319,11.06782946,14762.5242,217.4604473,,,9152.557541,134.8224929,503076.8067,58514842.27,861.9574396,7.410582016,484181.1342,7.132297691,0.032694455,24.43756786,tests performed,,GBR,Europe,United Kingdom,6/2/2020,6699402.503,6962481.667,7225560.83,7488639.994,7751719.158,8014798.322,8277877.486,8540956.649,8788889.16,9051517.464,9314145.769,9576774.074,9681191.922,9674013.994,9925498.389,10176982.78,10428467.18,10666734.53,10917898.39,11072825.41,11321574.3,,0.0365019,0.841767896,6.85017E-09
GBR,Europe,United Kingdom,6/3/2020,2308215.717,36965.6285,34422.38921,84225.40373,304.1002223,346.3034696,34001.34912,544.5250073,507.0616818,1240.688815,4.479517305,5.101221445,0.903231921,750.2837719,11.05209919,14786.8195,217.8183308,,,9162.080612,134.9627734,504559.5448,58708236.39,864.8062468,7.432423387,485641.0967,7.153804173,0.032593552,24.2007805,tests performed,,GBR,Europe,United Kingdom,6/3/2020,6716340.576,6980084.981,7243829.386,7507573.79,7771318.195,8035062.599,8298807.004,8562551.409,8811562.43,9074868.334,9338174.238,9601480.142,9709207.735,9705308.601,9957606.567,10209904.53,10462202.5,10701630.01,10953615.55,11108186.24,11357728.82,,0.036489399,0.841942831,6.86781E-09
GBR,Europe,United Kingdom,6/4/2020,2314048.094,37060.55649,34512.40582,84409.44027,304.2753139,346.7098836,34087.26339,545.9233511,508.3876785,1243.39978,4.482096345,5.107208109,0.902055991,749.215912,11.03636892,14811.1148,218.1762143,,,9171.603683,135.103054,506042.283,58901630.5,867.655054,7.454264757,487101.0593,7.175310654,0.03249265,23.96399314,tests performed,,GBR,Europe,United Kingdom,6/4/2020,6733278.65,6997688.295,7262097.941,7526507.586,7790917.231,8055326.877,8319736.522,8584146.168,8834235.701,9098219.204,9362202.707,9626186.21,9737223.547,9736603.208,9989714.744,10242826.28,10495937.82,10736525.5,10989332.71,11143547.08,11393883.34,,0.03647696,0.842116885,6.88545E-09
GBR,Europe,United Kingdom,6/5/2020,2319880.47,37155.48447,34602.42244,84593.47682,304.4504055,347.1162975,34173.17765,547.3216949,509.7136752,1246.110744,4.484675385,5.113194773,0.900880062,748.148052,11.02063865,14835.4101,218.5340979,,,9181.126755,135.2433345,507525.0211,59095024.62,870.5038611,7.476106128,488561.0219,7.196817136,0.032391748,23.72720578,tests performed,,GBR,Europe,United Kingdom,6/5/2020,6750216.723,7015291.609,7280366.496,7545441.382,7810516.268,8075591.154,8340666.041,8605740.927,8856908.972,9121570.074,9386231.176,9650892.279,9765239.36,9767897.815,10021822.92,10275748.03,10529673.14,10771420.98,11025049.88,11178907.92,11430037.86,,0.036464584,0.842290063,6.90308E-09
GBR,Europe,United Kingdom,6/6/2020,2325712.846,37250.41245,34692.43905,84777.51337,304.6254971,347.5227115,34259.09192,548.7200387,511.0396719,1248.821709,4.487254426,5.119181436,0.899704132,747.080192,11.00490838,14859.70541,218.8919814,,,9190.649826,135.383615,509007.7593,59288418.74,873.3526683,7.497947499,490020.9844,7.218323617,0.032290845,23.49041843,tests performed,,GBR,Europe,United Kingdom,6/6/2020,6767154.796,7032894.924,7298635.051,7564375.178,7830115.305,8095855.432,8361595.559,8627335.686,8879582.243,9144920.944,9410259.645,9675598.347,9793255.172,9799192.421,10053931.1,10308669.78,10563408.45,10806316.47,11060767.04,11214268.75,11466192.38,,0.03645227,0.842462372,6.92072E-09
GBR,Europe,United Kingdom,6/7/2020,2331545.222,37345.34044,34782.45566,84961.54992,304.8005887,347.9291255,34345.00619,550.1183824,512.3656686,1251.532673,4.489833466,5.1251681,0.898528203,746.012332,10.98917811,14884.00071,219.249865,,,9200.172897,135.5238955,510490.4975,59481812.86,876.2014754,7.519788869,491480.947,7.239830098,0.032189943,23.25363107,tests performed,,GBR,Europe,United Kingdom,6/7/2020,6784092.87,7050498.238,7316903.606,7583308.974,7849714.342,8116119.709,8382525.077,8648930.445,8902255.514,9168271.814,9434288.115,9700304.415,9821270.985,9830487.028,10086039.28,10341591.52,10597143.77,10841211.96,11096484.2,11249629.59,11502346.91,,0.036440018,0.842633819,6.93836E-09
GBR,Europe,United Kingdom,6/8/2020,2337377.599,37440.26842,34872.47228,85145.58647,304.9756803,348.3355394,34430.92045,551.5167262,513.6916654,1254.243638,4.492412506,5.131154763,0.897352274,744.944472,10.97344784,14908.29601,219.6077485,,,9209.695968,135.664176,511973.2356,59675206.97,879.0502826,7.54163024,492940.9095,7.26133658,0.032089041,23.01684371,tests performed,,GBR,Europe,United Kingdom,6/8/2020,6801030.943,7068101.552,7335172.161,7602242.769,7869313.378,8136383.987,8403454.596,8670525.204,8924928.784,9191622.684,9458316.584,9725010.483,9849286.797,9861781.635,10118147.45,10374513.27,10630879.09,10876107.44,11132201.36,11284990.42,11538501.43,,0.036427827,0.842804411,6.95599E-09
GBR,Europe,United Kingdom,6/9/2020,2343209.975,37535.1964,34962.48889,85329.62301,305.1507719,348.7419534,34516.83472,552.91507,515.0176621,1256.954603,4.494991547,5.137141427,0.896176344,743.8766121,10.95771757,14932.59131,219.9656321,,,9219.219039,135.8044565,513455.9738,59868601.09,881.8990898,7.563471611,494400.8721,7.282843061,0.031988138,22.78005635,tests performed,,GBR,Europe,United Kingdom,6/9/2020,6817969.017,7085704.866,7353440.716,7621176.565,7888912.415,8156648.264,8424384.114,8692119.964,8947602.055,9214973.554,9482345.053,9749716.552,9877302.61,9893076.242,10150255.63,10407435.02,10664614.41,10911002.93,11167918.52,11320351.26,11574655.95,,0.036415696,0.842974154,6.97363E-09
GBR,Europe,United Kingdom,6/10/2020,2349042.351,37630.12439,35052.50551,85513.65956,305.3258635,349.1483674,34602.74898,554.3134137,516.3436588,1259.665567,4.497570587,5.14312809,0.895000415,742.8087521,10.9419873,14956.88661,220.3235156,,,9228.742111,135.944737,514938.7119,60061995.21,884.7478969,7.585312982,495860.8347,7.304349543,0.031887236,22.54326899,tests performed,,GBR,Europe,United Kingdom,6/10/2020,6834907.09,7103308.18,7371709.271,7640110.361,7908511.452,8176912.542,8445313.632,8713714.723,8970275.326,9238324.424,9506373.522,9774422.62,9905318.422,9924370.849,10182363.81,10440356.77,10698349.73,10945898.42,11203635.68,11355712.1,11610810.47,,0.036403626,0.843143053,6.99127E-09
GBR,Europe,United Kingdom,6/11/2020,2354874.727,37725.05237,35142.52212,85697.69611,305.5009552,349.5547813,34688.66325,555.7117575,517.6696555,1262.376532,4.500149628,5.149114754,0.893824485,741.7408921,10.92625703,14981.18191,220.6813992,,,9238.265182,136.0850175,516421.4501,60255389.33,887.5967041,7.607154352,497320.7972,7.325856024,0.031786334,22.30648163,tests performed,,GBR,Europe,United Kingdom,6/11/2020,6851845.163,7120911.495,7389977.826,7659044.157,7928110.488,8197176.819,8466243.151,8735309.482,8992948.597,9261675.294,9530401.991,9799128.688,9933334.235,9955665.456,10214471.99,10473278.52,10732085.05,10980793.9,11239352.84,11391072.93,11646964.99,,0.036391616,0.843311116,7.0089E-09
GBR,Europe,United Kingdom,6/12/2020,2360707.103,37819.98036,35232.53874,85881.73266,305.6760468,349.9611953,34774.57752,557.1101013,518.9956522,1265.087497,4.502728668,5.155101417,0.892648556,740.6730321,10.91052676,15005.47721,221.0392827,,,9247.788253,136.2252981,517904.1882,60448783.44,890.4455112,7.628995723,498780.7598,7.347362505,0.031685431,22.06969428,tests performed,,GBR,Europe,United Kingdom,6/12/2020,6868783.237,7138514.809,7408246.381,7677977.953,7947709.525,8217441.097,8487172.669,8756904.241,9015621.868,9285026.164,9554430.46,9823834.757,9961350.047,9986960.063,10246580.16,10506200.26,10765820.37,11015689.39,11275070,11426433.77,11683119.51,,0.036379665,0.843478349,7.02654E-09
GBR,Europe,United Kingdom,6/13/2020,2366539.48,37914.90834,35322.55535,86065.76921,305.8511384,350.3676093,34860.49178,558.5084451,520.3216489,1267.798461,4.505307708,5.161088081,0.891472627,739.6051721,10.8947965,15029.77251,221.3971663,,,9257.311324,136.3655786,519386.9264,60642177.56,893.2943184,7.650837094,500240.7224,7.368868987,0.031584529,21.83290692,tests performed,,GBR,Europe,United Kingdom,6/13/2020,6885721.31,7156118.123,7426514.936,7696911.749,7967308.562,8237705.375,8508102.187,8778499,9038295.138,9308377.034,9578458.93,9848540.825,9989365.86,10018254.67,10278688.34,10539122.01,10799555.68,11050584.88,11310787.16,11461794.6,11719274.03,,0.036367772,0.843644757,7.04418E-09
GBR,Europe,United Kingdom,6/14/2020,2372371.856,38009.83632,35412.57196,86249.80575,306.02623,350.7740232,34946.40605,559.9067888,521.6476457,1270.509426,4.507886749,5.167074744,0.890296697,738.5373121,10.87906623,15054.06781,221.7550498,,,9266.834395,136.5058591,520869.6645,60835571.68,896.1431256,7.672678464,501700.6849,7.390375468,0.031483627,21.59611956,tests performed,,GBR,Europe,United Kingdom,6/14/2020,6902659.384,7173721.437,7444783.491,7715845.545,7986907.598,8257969.652,8529031.706,8800093.759,9060968.409,9331727.904,9602487.399,9873246.893,10017381.67,10049549.28,10310796.52,10572043.76,10833291,11085480.36,11346504.32,11497155.44,11755428.56,,0.036355939,0.843810347,7.06181E-09
GBR,Europe,United Kingdom,6/15/2020,2378204.232,38104.76431,35502.58858,86433.8423,306.2013216,351.1804372,35032.32032,561.3051326,522.9736424,1273.22039,4.510465789,5.173061408,0.889120768,737.4694522,10.86333596,15078.36311,222.1129334,,,9276.357466,136.6461396,522352.4027,61028965.8,898.9919327,7.694519835,503160.6475,7.41188195,0.031382724,21.3593322,tests performed,,GBR,Europe,United Kingdom,6/15/2020,6919597.457,7191324.752,7463052.046,7734779.341,8006506.635,8278233.93,8549961.224,8821688.519,9083641.68,9355078.774,9626515.868,9897952.962,10045397.49,10080843.88,10342904.7,10604965.51,10867026.32,11120375.85,11382221.49,11532516.28,11791583.08,,0.036344163,0.843975125,7.07945E-09
GBR,Europe,United Kingdom,6/16/2020,2384036.608,38199.69229,35592.60519,86617.87885,306.3764132,351.5868511,35118.23458,562.7034764,524.2996391,1275.931355,4.513044829,5.179048071,0.887944838,736.4015922,10.84760569,15102.65841,222.4708169,,,9285.880538,136.7864201,523835.1408,61222359.91,901.8407399,7.716361206,504620.61,7.433388431,0.031281822,21.12254484,tests performed,,GBR,Europe,United Kingdom,6/16/2020,6936535.53,7208928.066,7481320.601,7753713.136,8026105.672,8298498.207,8570890.742,8843283.278,9106314.951,9378429.644,9650544.337,9922659.03,10073413.3,10112138.49,10375012.87,10637887.26,10900761.64,11155271.33,11417938.65,11567877.11,11827737.6,,0.036332445,0.844139096,7.09708E-09
GBR,Europe,United Kingdom,6/17/2020,2389868.984,38294.62027,35682.62181,86801.9154,306.5515048,351.9932651,35204.14885,564.1018201,525.6256358,1278.64232,4.51562387,5.185034735,0.886768909,735.3337322,10.83187542,15126.95371,222.8287005,,,9295.403609,136.9267006,525317.879,61415754.03,904.689547,7.738202577,506080.5726,7.454894913,0.03118092,20.88575748,tests performed,,GBR,Europe,United Kingdom,6/17/2020,6953473.604,7226531.38,7499589.156,7772646.932,8045704.708,8318762.485,8591820.261,8864878.037,9128988.222,9401780.514,9674572.806,9947365.098,10101429.11,10143433.1,10407121.05,10670809,10934496.96,11190166.82,11453655.81,11603237.95,11863892.12,,0.036320784,0.844302268,7.11472E-09
GBR,Europe,United Kingdom,6/18/2020,2395701.361,38389.54826,35772.63842,86985.95195,306.7265965,352.3996791,35290.06311,565.5001639,526.9516325,1281.353284,4.51820291,5.191021398,0.88559298,734.2658722,10.81614515,15151.24902,223.186584,,,9304.92668,137.0669811,526800.6171,61609148.15,907.5383542,7.760043947,507540.5352,7.476401394,0.031080017,20.64897013,tests performed,,GBR,Europe,United Kingdom,6/18/2020,6970411.677,7244134.694,7517857.711,7791580.728,8065303.745,8339026.762,8612749.779,8886472.796,9151661.493,9425131.384,9698601.275,9972071.167,10129444.92,10174727.7,10439229.23,10703730.75,10968232.28,11225062.31,11489372.97,11638598.79,11900046.64,,0.03630918,0.844464644,7.13236E-09
GBR,Europe,United Kingdom,6/19/2020,2401533.737,38484.47624,35862.65503,87169.98849,306.9016881,352.806093,35375.97738,566.8985077,528.2776292,1284.064249,4.52078195,5.197008062,0.88441705,733.1980122,10.80041488,15175.54432,223.5444676,,,9314.449751,137.2072616,528283.3553,61802542.27,910.3871613,7.781885318,509000.4977,7.497907875,0.030979115,20.41218277,tests performed,,GBR,Europe,United Kingdom,6/19/2020,6987349.751,7261738.008,7536126.266,7810514.524,8084902.782,8359291.04,8633679.297,8908067.555,9174334.763,9448482.254,9722629.744,9996777.235,10157460.74,10206022.31,10471337.41,10736652.5,11001967.6,11259957.79,11525090.13,11673959.62,11936201.16,,0.036297632,0.844626233,7.14999E-09
GBR,Europe,United Kingdom,6/20/2020,2407366.113,38579.40422,35952.67165,87354.02504,307.0767797,353.212507,35461.89165,568.2968515,529.603626,1286.775213,4.523360991,5.202994726,0.883241121,732.1301522,10.78468461,15199.83962,223.9023511,,,9323.972822,137.3475422,529766.0934,61995936.38,913.2359685,7.803726689,510460.4603,7.519414357,0.030878213,20.17539541,tests performed,,GBR,Europe,United Kingdom,6/20/2020,7004287.824,7279341.323,7554394.821,7829448.32,8104501.819,8379555.317,8654608.816,8929662.314,9197008.034,9471833.124,9746658.214,10021483.3,10185476.55,10237316.92,10503445.58,10769574.25,11035702.91,11294853.28,11560807.29,11709320.46,11972355.68,,0.036286141,0.844787038,7.16763E-09
GBR,Europe,United Kingdom,6/21/2020,2413198.489,38674.33221,36042.68826,87538.06159,307.2518713,353.618921,35547.80591,569.6951952,530.9296227,1289.486178,4.525940031,5.208981389,0.882065192,731.0622923,10.76895434,15224.13492,224.2602347,,,9333.495893,137.4878227,531248.8316,62189330.5,916.0847757,7.825568059,511920.4229,7.540920838,0.03077731,19.93860805,tests performed,,GBR,Europe,United Kingdom,6/21/2020,7021225.897,7296944.637,7572663.376,7848382.116,8124100.855,8399819.595,8675538.334,8951257.074,9219681.305,9495183.994,9770686.683,10046189.37,10213492.36,10268611.52,10535553.76,10802496,11069438.23,11329748.77,11596524.45,11744681.29,12008510.21,,0.036274704,0.844947065,7.18527E-09
GBR,Europe,United Kingdom,6/22/2020,2419030.866,38769.26019,36132.70488,87722.09814,307.4269629,354.0253349,35633.72018,571.093539,532.2556194,1292.197143,4.528519072,5.214968053,0.880889262,729.9944323,10.75322407,15248.43022,224.6181182,,,9343.018965,137.6281032,532731.5697,62382724.62,918.9335828,7.84740943,513380.3854,7.56242732,0.030676408,19.70182069,tests performed,,GBR,Europe,United Kingdom,6/22/2020,7038163.971,7314547.951,7590931.931,7867315.912,8143699.892,8420083.872,8696467.852,8972851.833,9242354.576,9518534.864,9794715.152,10070895.44,10241508.17,10299906.13,10567661.94,10835417.74,11103173.55,11364644.25,11632241.61,11780042.13,12044664.73,,0.036263323,0.845106322,7.2029E-09
